score,params,indices
0.15624028409433643,"(0.009761966045663055, 91, 60, 21, 6, 0.4869410730955035, 0.9488961754937613, 0.6290606348680344, 0.7631154619003095)","(2, 4)"
0.12307442356532777,"(0.026771084422706426, 144, 60, 23, 2, 0.8747615271547226, 0.6833404121124432, 0.6290606348680344, 0.8130852524843426)","(2, 5)"
0.14591535416088605,"(0.08295752595887419, 168, 60, 5, 2, 0.8799671875606753, 0.6833404121124432, 0.6290606348680344, 0.7864471352095348)","(3, 0)"
0.14779286304412528,"(0.08295752595887419, 168, 49, 23, 5, 0.572014768253708, 0.6833404121124432, 0.6290606348680344, 0.7864471352095348)","(3, 1)"
0.03135262235824825,"(0.026771084422706426, 32, 63, 23, 3, 0.572014768253708, 0.5849979177368628, 0.9552583219696624, 0.9075161093869779)","(3, 2)"
0.07118336320446249,"(0.026771084422706426, 32, 62, 23, 3, 0.7414424192305732, 0.881428543291596, 0.9552583219696624, 0.7631154619003095)","(3, 3)"
0.1032957061253793,"(0.00865677986158109, 140, 63, 21, 3, 0.7769359270789361, 0.2142684034047889, 0.9552583219696624, 0.7631154619003095)","(3, 4)"
0.07804478273579948,"(0.00865677986158109, 138, 35, 23, 2, 0.8747615271547226, 0.2142684034047889, 0.9552583219696624, 0.7631154619003095)","(3, 5)"
0.06593911251739452,"(0.00865677986158109, 91, 55, 14, 2, 0.8747615271547226, 0.2142684034047889, 0.9552583219696624, 0.7864471352095348)","(4, 0)"
0.15481397317864046,"(0.07302011380208863, 168, 55, 7, 2, 0.8747615271547226, 0.9856829274281962, 0.6290606348680344, 0.7146690411181069)","(4, 1)"
0.16597763557880246,"(0.07302011380208863, 168, 55, 7, 2, 0.2076937343227565, 0.5849979177368628, 0.6656619254522531, 0.7146690411181069)","(4, 2)"
0.15561866585971318,"(0.07302011380208863, 32, 55, 7, 6, 0.2959934721618879, 0.881428543291596, 0.6656619254522531, 0.7631154619003095)","(4, 3)"
0.060182017987670255,"(0.00865677986158109, 140, 55, 7, 6, 0.2076937343227565, 0.5849979177368628, 0.9552583219696624, 0.8092404490623484)","(4, 4)"
0.073904224894723,"(0.00865677986158109, 83, 55, 29, 8, 0.31182412458840575, 0.2906707585596904, 0.9584019778845287, 0.8092404490623484)","(4, 5)"
0.15256192957797246,"(0.04731983552854824, 91, 55, 29, 8, 0.8747615271547226, 0.8186723280123126, 0.9584019778845287, 0.5474960989721235)","(5, 0)"
0.1771134784695698,"(0.07302011380208863, 91, 55, 29, 2, 0.8747615271547226, 0.4769849744877295, 0.9584019778845287, 0.5474960989721235)","(5, 1)"
0.19064077612949393,"(0.07293467736103908, 91, 43, 7, 2, 0.1875919053252434, 0.4769849744877295, 0.6656619254522531, 0.6662582766435319)","(5, 2)"
0.1608855640679075,"(0.07293467736103908, 32, 43, 7, 8, 0.1875919053252434, 0.881428543291596, 0.6656619254522531, 0.7631154619003095)","(5, 3)"
0.16762409154434652,"(0.01910186995323707, 32, 29, 7, 4, 0.1875919053252434, 0.881428543291596, 0.6224051594622293, 0.7631154619003095)","(5, 4)"
0.12805837854655863,"(0.07293467736103908, 91, 29, 29, 4, 0.31182412458840575, 0.881428543291596, 0.9584019778845287, 0.6662582766435319)","(5, 5)"
0.23016358824849825,"(0.04731983552854824, 91, 59, 29, 4, 0.31182412458840575, 0.8666007032380292, 0.6656619254522531, 0.5247882814671918)","(6, 0)"
0.09061303229359856,"(0.0836191557494872, 91, 55, 31, 4, 0.8747615271547226, 0.4769849744877295, 0.9158609098630097, 0.737964151470852)","(6, 1)"
0.13132455082316147,"(0.04016392522569032, 91, 4, 31, 2, 0.1875919053252434, 0.9769248709639561, 0.9158609098630097, 0.6662582766435319)","(6, 2)"
0.00549121667244281,"(0.07842865313466209, 91, 4, 7, 8, 0.476476662531245, 0.9769248709639561, 0.9158609098630097, 0.9877571178514297)","(6, 3)"
0.0040127927769650846,"(0.07842865313466209, 32, 4, 18, 4, 0.476476662531245, 0.881428543291596, 0.9158609098630097, 0.9877571178514297)","(6, 4)"
0.018191590779923904,"(0.07842865313466209, 192, 4, 18, 4, 0.3640699646901622, 0.881428543291596, 0.7837983424999655, 0.9877571178514297)","(6, 5)"
0.018553085369874902,"(0.0748227584818685, 91, 4, 29, 6, 0.31182412458840575, 0.881428543291596, 0.9178327471036598, 0.9707816626044807)","(7, 0)"
0.15063324012951543,"(0.0748227584818685, 91, 4, 29, 1, 0.8747615271547226, 0.6295812447405246, 0.9178327471036598, 0.6152499085504562)","(7, 1)"
0.07583919601046551,"(0.07842865313466209, 32, 8, 31, 1, 0.31913165953187617, 0.9769248709639561, 0.9158609098630097, 0.8034969400627305)","(7, 2)"
0.021511363954833378,"(0.07842865313466209, 91, 4, 18, 1, 0.31913165953187617, 0.9769248709639561, 0.7859994217527001, 0.9877571178514297)","(7, 3)"
0.021975270701212843,"(0.07842865313466209, 149, 4, 29, 2, 0.476476662531245, 0.31243049782810295, 0.7859994217527001, 0.9877571178514297)","(7, 4)"
0.017433737758655993,"(0.07842865313466209, 149, 4, 29, 2, 0.6978042984343744, 0.881428543291596, 0.7859994217527001, 0.9877571178514297)","(7, 5)"
0.017221419265962136,"(0.031686101907558224, 149, 4, 24, 6, 0.6978042984343744, 0.5078741151305417, 0.7859994217527001, 0.9880872594489962)","(8, 0)"
0.16907370151483525,"(0.07842865313466209, 48, 14, 9, 1, 0.6978042984343744, 0.5078741151305417, 0.7859994217527001, 0.6152499085504562)","(8, 1)"
0.07740388124396927,"(0.08809833095127531, 48, 4, 28, 4, 0.8420330096294283, 0.9769248709639561, 0.9158609098630097, 0.7997221052057155)","(8, 2)"
0.05903539342576997,"(0.07842865313466209, 48, 4, 28, 9, 0.10696256536542058, 0.9769248709639561, 0.6466955885779891, 0.9600757019242809)","(8, 3)"
0.23170106060672224,"(0.011631324174868311, 55, 35, 28, 9, 0.476476662531245, 0.6382985460568993, 0.5997626830404519, 0.6293521117989006)","(8, 4)"
0.038138410915233935,"(0.0905431154588244, 221, 4, 28, 9, 0.476476662531245, 0.6382985460568993, 0.7075521285562258, 0.9877571178514297)","(8, 5)"
0.016623224431311177,"(0.00045421433986945174, 55, 49, 20, 6, 0.7596955084296584, 0.6382985460568993, 0.5997626830404519, 0.9880872594489962)","(9, 0)"
0.00213400232850721,"(0.04282592320616987, 55, 14, 20, 6, 0.16696703546565267, 0.6382985460568993, 0.9429250000643477, 0.9880872594489962)","(9, 1)"
0.07811522222401802,"(0.04282592320616987, 48, 35, 20, 8, 0.16696703546565267, 0.9769248709639561, 0.9158609098630097, 0.7997221052057155)","(9, 2)"
0.07600904599224266,"(0.014894569178191517, 48, 9, 28, 3, 0.16696703546565267, 0.9769248709639561, 0.8900999293951404, 0.7997221052057155)","(9, 3)"
0.14352594603571975,"(0.014894569178191517, 224, 14, 28, 9, 0.16696703546565267, 0.6382985460568993, 0.8900999293951404, 0.622269572219233)","(9, 4)"
0.02850485461755868,"(0.07803361256295713, 224, 14, 28, 8, 0.6523887440341344, 0.9275941039673702, 0.9783409561361718, 0.9318939402850289)","(9, 5)"
0.08017878896660274,"(0.07368279072833271, 106, 59, 20, 6, 0.8690169852539986, 0.6382985460568993, 0.6307347977012913, 0.9318939402850289)","(10, 0)"
0.007109797893266319,"(0.07368279072833271, 106, 14, 25, 1, 0.8641479936906257, 0.6382985460568993, 0.9001274367424952, 0.9880872594489962)","(10, 1)"
0.007320123156178634,"(0.07368279072833271, 135, 35, 25, 8, 0.807857494246047, 0.12106134688429186, 0.9001274367424952, 0.9880872594489962)","(10, 2)"
0.14617399853921076,"(0.07368279072833271, 75, 21, 28, 8, 0.34842124352246556, 0.12106134688429186, 0.6958424083364299, 0.7627457089145737)","(10, 3)"
0.22699881018253795,"(0.011622641009957616, 75, 21, 25, 8, 0.16696703546565267, 0.6382985460568993, 0.5874982299245072, 0.6300785176362547)","(10, 4)"
0.21082068326180442,"(0.043512919480607974, 224, 21, 25, 7, 0.6395258794424675, 0.4428239356768072, 0.6248140280079051, 0.6300785176362547)","(10, 5)"
