score,params,indices
0.06384344739586953,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.08267140260056767,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.0834186357572851,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.0833788934285226,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3334186288791891,"(701, 30, 78, 7, 10, 1, 30, 1, 71, 1086, 48, 80, 77)","(10, 5)"
0.33341863189676246,"(715, 27, 89, 40, 13, 32, 12, 8, 46, 4210, 11, 51, 88)","(10, 1)"
0.08184514445398013,"(112, 28, 59, 15, 30, 56, 9, 5, 18, 4487, 90, 84, 61)","(1, 4)"
0.08341862822536265,"(776, 41, 78, 10, 24, 34, 25, 5, 93, 3, 32, 77, 50)","(1, 5)"
0.07238132765378488,"(129, 30, 106, 20, 18, 17, 28, 1, 9, 2167, 21, 71, 80)","(2, 1)"
0.08341331005390004,"(97, 5, 78, 28, 14, 30, 23, 7, 93, 5038, 10, 77, 66)","(2, 5)"
0.08337244294736239,"(97, 5, 44, 55, 14, 16, 23, 2, 9, 2297, 7, 77, 66)","(3, 0)"
0.0828710655774683,"(97, 5, 9, 37, 17, 10, 27, 2, 95, 2297, 8, 57, 73)","(3, 5)"
0.08340313043921728,"(73, 29, 127, 57, 31, 5, 8, 9, 9, 2297, 61, 60, 87)","(4, 3)"
0.08341881496295252,"(8, 52, 39, 42, 14, 10, 23, 9, 82, 688, 60, 66, 73)","(4, 5)"
0.08303762782222765,"(675, 20, 115, 5, 25, 55, 28, 2, 25, 527, 77, 85, 55)","(5, 4)"
0.08337563086268933,"(279, 51, 82, 13, 21, 26, 31, 5, 93, 591, 96, 57, 60)","(6, 3)"
0.0671013077216037,"(70, 42, 43, 20, 14, 54, 23, 3, 31, 3799, 41, 66, 61)","(7, 0)"
0.06593517952924952,"(128, 42, 54, 60, 22, 57, 20, 3, 46, 1541, 41, 71, 60)","(7, 1)"
0.08341639464467411,"(1, 51, 43, 19, 14, 37, 23, 6, 46, 2264, 21, 62, 68)","(7, 2)"
0.08343589960709405,"(279, 57, 43, 51, 7, 26, 4, 5, 63, 1716, 81, 80, 76)","(7, 3)"
0.08337627049866597,"(279, 15, 27, 20, 2, 16, 16, 8, 8, 1716, 41, 66, 75)","(7, 4)"
0.08341866784548635,"(195, 44, 27, 20, 2, 32, 9, 6, 8, 29, 41, 80, 80)","(7, 5)"
0.07282768363118781,"(107, 27, 24, 61, 14, 33, 3, 3, 84, 2337, 79, 76, 89)","(8, 0)"
0.083416186877624,"(1, 51, 34, 16, 21, 49, 17, 6, 27, 397, 29, 60, 62)","(8, 2)"
0.0705237096280355,"(107, 35, 19, 15, 22, 45, 17, 1, 40, 2778, 29, 66, 76)","(8, 3)"
0.06734385508472276,"(107, 35, 24, 61, 8, 33, 14, 1, 89, 2990, 69, 84, 80)","(8, 4)"
0.08415772155965762,"(381, 14, 56, 2, 12, 43, 14, 2, 46, 654, 61, 51, 65)","(9, 0)"
0.2215719648811947,"(327, 48, 49, 48, 26, 16, 15, 1, 2, 2762, 98, 63, 76)","(9, 2)"
0.3333719736028253,"(781, 42, 56, 48, 26, 43, 30, 2, 40, 105, 15, 51, 76)","(9, 3)"
0.08340996657301675,"(127, 43, 73, 14, 22, 49, 7, 6, 74, 587, 81, 84, 76)","(9, 4)"
0.0777554116152284,"(127, 61, 56, 7, 2, 49, 11, 2, 67, 4905, 60, 51, 65)","(9, 5)"
0.08342188574800082,"(484, 42, 89, 28, 23, 17, 27, 8, 2, 444, 87, 59, 76)","(10, 3)"
0.08340932916634886,"(127, 30, 78, 14, 23, 24, 2, 8, 18, 1086, 79, 63, 85)","(10, 4)"
