score,params,indices
0.08180472764860638,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.07637791701061342,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.0834187729100761,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.08340915573309497,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3334186288791891,"(639, 55, 35, 50, 24, 55, 13, 8, 62, 562, 22, 71, 58)","(10, 4)"
0.08325097872881586,"(267, 60, 83, 39, 7, 46, 6, 4, 97, 3277, 55, 77, 83)","(0, 5)"
0.07268068290665708,"(100, 32, 64, 15, 24, 49, 3, 1, 50, 64, 30, 60, 59)","(1, 0)"
0.33341863189676246,"(423, 6, 35, 14, 28, 28, 8, 8, 93, 562, 16, 51, 58)","(10, 5)"
0.06352268589489028,"(199, 32, 41, 14, 24, 51, 2, 1, 69, 1742, 16, 88, 63)","(1, 2)"
0.08346957052388536,"(93, 7, 108, 14, 26, 46, 10, 9, 21, 2826, 82, 74, 63)","(1, 3)"
0.08342533312562872,"(93, 7, 7, 15, 10, 6, 8, 9, 69, 1742, 82, 88, 58)","(1, 4)"
0.08191217491808145,"(100, 32, 64, 15, 24, 49, 3, 4, 50, 4682, 30, 60, 68)","(2, 0)"
0.09619413964888629,"(639, 2, 64, 15, 24, 49, 3, 1, 42, 153, 22, 51, 68)","(2, 1)"
0.07022263321720654,"(199, 32, 41, 14, 9, 51, 2, 1, 69, 1742, 16, 88, 63)","(2, 2)"
0.08354148143578483,"(93, 7, 41, 14, 26, 46, 2, 9, 69, 2826, 82, 74, 63)","(2, 3)"
0.08343344303115945,"(93, 16, 7, 15, 10, 6, 8, 9, 69, 1742, 82, 88, 58)","(2, 4)"
0.08204375822525804,"(199, 60, 83, 56, 10, 20, 18, 4, 69, 1742, 65, 88, 63)","(2, 5)"
0.06741633166266067,"(100, 32, 64, 15, 24, 49, 18, 1, 50, 1742, 16, 60, 68)","(3, 0)"
0.0888316385069257,"(639, 2, 64, 15, 24, 17, 3, 1, 58, 153, 22, 51, 68)","(3, 1)"
0.08342129395869168,"(199, 32, 41, 14, 24, 17, 3, 9, 40, 1123, 16, 51, 89)","(3, 2)"
0.0834948597297244,"(93, 7, 41, 14, 26, 17, 2, 9, 40, 2826, 82, 74, 63)","(3, 3)"
0.08341870319108358,"(93, 16, 41, 15, 24, 6, 2, 9, 69, 1742, 16, 88, 58)","(3, 4)"
0.08032320246214757,"(199, 33, 83, 56, 10, 20, 18, 4, 69, 1742, 16, 88, 63)","(3, 5)"
0.07301761437340847,"(100, 32, 64, 15, 24, 20, 18, 1, 50, 1742, 16, 88, 68)","(4, 0)"
0.08341881114402382,"(199, 32, 41, 14, 24, 17, 3, 9, 62, 562, 22, 51, 89)","(4, 2)"
0.08342722486329439,"(93, 27, 41, 14, 24, 6, 13, 9, 69, 2826, 16, 51, 58)","(4, 4)"
0.08341349603339096,"(199, 33, 41, 56, 10, 6, 18, 4, 69, 562, 16, 88, 63)","(4, 5)"
0.08341818295843194,"(199, 32, 127, 15, 24, 20, 3, 9, 52, 562, 22, 88, 68)","(5, 0)"
0.07543851232437222,"(639, 6, 41, 15, 24, 3, 31, 1, 85, 562, 22, 88, 68)","(5, 1)"
0.08341797969662501,"(93, 27, 41, 14, 24, 6, 13, 9, 62, 562, 16, 51, 58)","(5, 4)"
0.08341923218111501,"(199, 32, 127, 14, 23, 20, 3, 9, 52, 562, 22, 51, 68)","(6, 0)"
0.08333162356601537,"(639, 6, 41, 15, 24, 3, 31, 1, 85, 562, 22, 88, 68)","(6, 1)"
0.05843890920814956,"(639, 32, 41, 14, 24, 17, 31, 1, 62, 562, 22, 51, 89)","(6, 2)"
0.33341862774993,"(792, 27, 87, 14, 3, 17, 31, 1, 62, 562, 82, 71, 89)","(6, 3)"
0.08337538190033582,"(93, 27, 35, 14, 24, 6, 13, 6, 62, 562, 16, 71, 58)","(6, 4)"
0.0833759017946089,"(93, 33, 41, 14, 5, 28, 18, 4, 62, 562, 16, 71, 68)","(6, 5)"
0.08341862725747792,"(199, 33, 122, 14, 23, 20, 3, 9, 52, 562, 22, 51, 68)","(7, 0)"
0.08341863573977815,"(639, 6, 41, 14, 24, 3, 31, 8, 85, 562, 22, 88, 60)","(7, 1)"
0.0791768653103915,"(639, 6, 41, 14, 24, 17, 31, 1, 62, 562, 22, 51, 89)","(7, 2)"
0.0749793702074329,"(93, 27, 35, 58, 24, 55, 13, 3, 62, 562, 63, 71, 58)","(7, 4)"
0.08309408569865671,"(93, 33, 41, 14, 5, 28, 31, 4, 62, 562, 16, 74, 68)","(7, 5)"
0.08343712199923566,"(199, 33, 21, 14, 23, 49, 3, 9, 52, 562, 53, 51, 68)","(8, 0)"
