score,params,indices
0.08472778009544862,"(762, 6, 100, 56, 28, 35, 24, 3, 52, 3, 2, 69, 54)","(0, 0)"
0.010410402647758785,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.14302804969295885,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.08977660765345699,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.23373331232187583,"(577, 45, 7, 15, 10, 6, 8, 1, 28, 3255, 36, 64, 58)","(0, 4)"
0.0874219161238411,"(267, 60, 83, 39, 7, 46, 6, 4, 97, 3277, 55, 77, 83)","(0, 5)"
0.16404181830474715,"(776, 15, 6, 56, 11, 17, 24, 2, 93, 4487, 31, 76, 65)","(1, 0)"
0.22182145480447646,"(639, 58, 59, 15, 11, 17, 9, 6, 26, 2993, 22, 76, 51)","(1, 1)"
0.1470321444529905,"(897, 26, 70, 14, 31, 33, 4, 1, 11, 2993, 62, 81, 66)","(1, 2)"
0.0876929411652841,"(64, 58, 50, 14, 26, 46, 31, 5, 96, 2993, 85, 74, 50)","(1, 3)"
0.060973403006023115,"(721, 43, 69, 17, 11, 6, 21, 2, 26, 2226, 45, 88, 85)","(1, 4)"
0.1462195154803707,"(264, 32, 69, 12, 29, 55, 10, 6, 60, 2993, 45, 56, 83)","(1, 5)"
0.2736188943874777,"(762, 34, 6, 50, 17, 1, 11, 1, 92, 4499, 82, 62, 51)","(2, 0)"
0.08847014497720489,"(58, 56, 121, 6, 17, 31, 4, 7, 76, 658, 82, 76, 51)","(2, 1)"
0.11841994828784741,"(475, 56, 70, 35, 9, 55, 14, 7, 21, 658, 82, 71, 79)","(2, 2)"
0.08138383672214848,"(201, 20, 70, 35, 26, 63, 4, 7, 64, 2243, 51, 54, 58)","(2, 3)"
0.27915376980377266,"(338, 38, 69, 15, 8, 5, 4, 6, 23, 4635, 85, 52, 59)","(2, 4)"
0.18010705449857356,"(669, 14, 18, 12, 30, 55, 19, 6, 23, 2420, 77, 82, 57)","(2, 5)"
0.06484192641458694,"(669, 14, 14, 50, 14, 55, 11, 4, 76, 2391, 72, 76, 89)","(3, 0)"
0.017562279380073674,"(58, 7, 52, 22, 14, 55, 11, 3, 76, 2391, 19, 76, 67)","(3, 1)"
0.1312576783717806,"(422, 18, 52, 16, 9, 55, 29, 7, 44, 4410, 54, 52, 89)","(3, 2)"
0.2494681001873687,"(836, 62, 118, 54, 6, 31, 8, 4, 6, 1940, 97, 60, 58)","(3, 3)"
0.024992787751712296,"(58, 62, 100, 54, 15, 27, 30, 4, 98, 4635, 19, 72, 78)","(3, 4)"
0.01207560109151037,"(58, 10, 18, 12, 10, 62, 19, 4, 54, 4635, 74, 52, 73)","(3, 5)"
0.18582185639965496,"(503, 54, 21, 61, 4, 12, 19, 4, 76, 3046, 74, 77, 59)","(4, 0)"
0.017100649432132117,"(120, 57, 33, 38, 20, 27, 19, 5, 92, 1046, 74, 78, 59)","(4, 1)"
0.04490682408442157,"(396, 18, 86, 19, 11, 48, 19, 5, 8, 1046, 45, 89, 89)","(4, 2)"
0.08525277933556782,"(74, 14, 35, 19, 29, 56, 19, 5, 87, 1892, 16, 83, 59)","(4, 3)"
0.011833029229389993,"(58, 45, 79, 63, 21, 56, 19, 1, 98, 4183, 19, 78, 61)","(4, 4)"
0.008730904133696305,"(58, 45, 79, 38, 21, 27, 19, 1, 93, 688, 74, 52, 54)","(4, 5)"
0.09058374753084622,"(107, 35, 36, 39, 21, 46, 8, 6, 26, 2501, 89, 83, 53)","(5, 0)"
0.20476585293011004,"(424, 18, 2, 49, 21, 27, 19, 3, 73, 2825, 42, 83, 50)","(5, 1)"
0.018939737293281054,"(76, 56, 115, 35, 27, 37, 19, 2, 73, 653, 45, 62, 85)","(5, 2)"
0.01007494440831636,"(76, 51, 110, 57, 21, 14, 9, 1, 77, 653, 87, 52, 59)","(5, 3)"
0.19929969339898027,"(406, 40, 79, 63, 21, 10, 29, 8, 96, 4183, 80, 85, 50)","(5, 4)"
0.3636618385764247,"(736, 21, 79, 59, 21, 51, 19, 8, 80, 1366, 78, 52, 54)","(5, 5)"
