score,params,indices
0.07678385873532394,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.08259242538605695,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.33341863189676246,"(276, 1, 56, 60, 4, 46, 16, 7, 68, 3307, 34, 69, 59)","(10, 5)"
0.08346079091477158,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3334186288791891,"(538, 31, 56, 50, 23, 17, 27, 8, 9, 4943, 13, 85, 59)","(10, 3)"
0.08341499485017118,"(100, 32, 64, 16, 7, 32, 3, 7, 97, 1173, 30, 51, 62)","(1, 0)"
0.08480292950825923,"(267, 61, 64, 56, 9, 43, 17, 2, 97, 4672, 86, 61, 75)","(1, 5)"
0.08248854704115473,"(609, 10, 98, 34, 7, 50, 17, 1, 32, 100, 92, 85, 83)","(2, 0)"
0.07404360795224471,"(308, 4, 112, 16, 7, 50, 30, 1, 48, 355, 92, 80, 80)","(2, 1)"
0.0681108512766095,"(129, 30, 71, 17, 28, 27, 8, 1, 53, 3737, 92, 58, 62)","(2, 2)"
0.08329745958862311,"(338, 38, 71, 15, 8, 5, 8, 5, 62, 1172, 89, 84, 52)","(2, 4)"
0.08342320890174203,"(97, 28, 55, 30, 23, 43, 19, 9, 10, 2062, 92, 58, 63)","(3, 0)"
0.08344746656120991,"(129, 35, 71, 17, 3, 63, 27, 9, 53, 4743, 84, 56, 69)","(3, 2)"
0.08342444749317987,"(214, 26, 9, 24, 31, 17, 25, 9, 45, 2166, 94, 56, 89)","(3, 3)"
0.08341919975492226,"(129, 28, 114, 17, 9, 61, 19, 9, 10, 3046, 61, 66, 73)","(4, 0)"
0.08341862894755447,"(879, 24, 21, 53, 3, 45, 20, 9, 65, 41, 81, 61, 76)","(4, 3)"
0.33118054592395985,"(634, 17, 63, 58, 27, 6, 14, 3, 1, 3948, 63, 59, 54)","(4, 5)"
0.08341863152798494,"(155, 10, 21, 59, 27, 62, 26, 9, 87, 127, 40, 79, 63)","(5, 3)"
0.08341992345699312,"(225, 39, 27, 2, 9, 30, 27, 7, 8, 2122, 62, 57, 78)","(7, 2)"
0.08341957374107893,"(425, 39, 27, 9, 7, 61, 17, 7, 5, 1276, 62, 83, 68)","(7, 4)"
0.0834414607377799,"(225, 51, 86, 19, 14, 63, 19, 9, 5, 4564, 61, 78, 70)","(7, 5)"
0.08341873185762712,"(225, 51, 106, 35, 28, 30, 24, 9, 5, 2430, 26, 59, 75)","(8, 0)"
0.08327396436763541,"(29, 22, 87, 26, 6, 35, 6, 5, 13, 3617, 62, 74, 51)","(9, 0)"
0.07238441291443833,"(394, 36, 87, 2, 11, 41, 6, 3, 46, 258, 38, 58, 51)","(9, 1)"
0.07123608998477916,"(327, 36, 97, 24, 11, 48, 26, 3, 25, 420, 2, 71, 89)","(9, 2)"
0.057196181256305,"(350, 35, 83, 50, 21, 48, 30, 2, 2, 781, 13, 76, 72)","(9, 3)"
