score,params,indices
0.07481222711027126,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.08605084463458537,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.33341863189676246,"(267, 60, 83, 39, 28, 40, 6, 3, 97, 3277, 6, 77, 83)","(10, 5)"
0.08342519472073287,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3227586062676808,"(577, 45, 7, 15, 10, 6, 8, 1, 28, 3255, 36, 64, 58)","(0, 4)"
0.06447292241598944,"(267, 60, 83, 39, 7, 46, 6, 4, 97, 3277, 55, 77, 83)","(0, 5)"
0.06538957540336472,"(267, 60, 83, 49, 7, 46, 6, 4, 23, 3277, 55, 77, 83)","(1, 0)"
0.3334186288791891,"(267, 60, 83, 39, 5, 40, 6, 3, 97, 2433, 6, 77, 83)","(10, 3)"
0.06968319853934486,"(267, 60, 83, 39, 7, 46, 6, 4, 21, 3277, 55, 77, 87)","(2, 0)"
0.06950060003782477,"(267, 60, 83, 39, 7, 42, 6, 4, 97, 3277, 55, 77, 83)","(2, 2)"
0.07945640443650354,"(267, 60, 83, 39, 7, 46, 6, 3, 97, 3277, 55, 77, 83)","(2, 5)"
0.08181525110922125,"(267, 60, 75, 39, 7, 46, 6, 3, 97, 3277, 88, 77, 83)","(3, 1)"
0.15616790316141474,"(267, 60, 52, 39, 7, 46, 8, 3, 97, 3277, 98, 77, 83)","(3, 3)"
0.08341887482159707,"(267, 60, 83, 33, 7, 6, 3, 3, 97, 562, 55, 77, 83)","(3, 4)"
0.08342011786063613,"(267, 60, 50, 39, 7, 40, 6, 8, 97, 3277, 42, 77, 83)","(4, 1)"
0.08341935441851296,"(267, 60, 83, 39, 7, 40, 6, 8, 97, 3277, 42, 77, 83)","(4, 2)"
0.0834201397276019,"(267, 60, 83, 39, 9, 40, 6, 8, 97, 2563, 42, 77, 83)","(6, 3)"
0.33301895061112424,"(267, 60, 83, 39, 5, 12, 6, 8, 97, 3277, 42, 77, 83)","(6, 4)"
0.08341851830869541,"(267, 60, 83, 39, 5, 40, 6, 8, 97, 3277, 42, 77, 83)","(7, 1)"
0.08341637036323671,"(267, 10, 83, 39, 5, 40, 6, 8, 30, 3277, 63, 77, 83)","(7, 4)"
0.07425426108348171,"(267, 60, 83, 39, 5, 40, 6, 1, 92, 3277, 63, 77, 83)","(8, 3)"
0.0824743544501836,"(267, 60, 121, 39, 5, 40, 6, 3, 97, 3277, 9, 77, 83)","(9, 1)"
0.07317652468095578,"(267, 60, 83, 39, 5, 40, 6, 3, 97, 2433, 6, 77, 71)","(10, 2)"
