score,params,indices
0.007817603103424373,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.33340353585926114,"(501, 8, 127, 14, 3, 46, 20, 6, 50, 5107, 38, 60, 84)","(7, 5)"
0.08340243177233558,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.08339571610495056,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3334020969508902,"(267, 60, 83, 39, 7, 46, 6, 4, 97, 3277, 55, 77, 83)","(0, 5)"
0.3334035393080037,"(153, 8, 127, 14, 24, 46, 17, 5, 77, 5107, 1, 62, 84)","(8, 1)"
0.009130015379504154,"(229, 60, 6, 56, 11, 46, 6, 2, 50, 4827, 30, 77, 83)","(2, 1)"
0.009179030801120557,"(229, 60, 6, 14, 11, 46, 6, 4, 50, 4827, 90, 77, 83)","(2, 3)"
0.08239069543318137,"(229, 60, 6, 14, 11, 46, 6, 4, 50, 4827, 90, 68, 83)","(2, 4)"
0.009794241508370952,"(229, 60, 6, 14, 11, 46, 9, 4, 50, 4827, 90, 68, 59)","(2, 5)"
0.009738905307493712,"(91, 33, 7, 14, 11, 46, 9, 2, 11, 5107, 88, 75, 60)","(4, 0)"
0.008855562958278154,"(91, 33, 101, 14, 11, 46, 9, 2, 11, 5107, 88, 75, 66)","(4, 1)"
0.010206048537241785,"(91, 33, 101, 14, 3, 46, 9, 2, 50, 5107, 38, 75, 66)","(4, 2)"
0.0834013450277087,"(91, 33, 127, 14, 3, 46, 9, 5, 50, 5107, 38, 75, 66)","(4, 3)"
0.08333973146884359,"(91, 33, 127, 14, 3, 46, 9, 5, 50, 5107, 88, 84, 60)","(5, 0)"
0.01062814535749586,"(91, 33, 127, 14, 3, 46, 9, 5, 11, 5107, 88, 84, 60)","(5, 1)"
0.08325800833586407,"(12, 33, 127, 14, 3, 46, 9, 5, 50, 5107, 88, 78, 60)","(5, 2)"
0.08336131630671259,"(12, 33, 127, 14, 3, 46, 9, 5, 50, 5107, 88, 77, 66)","(5, 3)"
0.08324069254389523,"(12, 33, 127, 14, 3, 46, 9, 5, 50, 5107, 88, 77, 66)","(5, 4)"
0.08331496327855674,"(12, 33, 69, 14, 3, 46, 9, 5, 50, 5107, 38, 77, 66)","(5, 5)"
0.08332691211601426,"(12, 33, 69, 14, 3, 46, 9, 5, 50, 5107, 38, 60, 66)","(6, 0)"
0.011114543886561143,"(153, 8, 127, 14, 24, 46, 18, 5, 77, 5107, 90, 60, 84)","(8, 0)"
0.08311886372637788,"(153, 8, 127, 14, 24, 46, 17, 5, 77, 5107, 90, 62, 84)","(8, 2)"
0.00976932241101014,"(153, 8, 4, 14, 24, 46, 17, 5, 77, 5107, 90, 62, 84)","(8, 3)"
0.08324753832513172,"(153, 8, 4, 14, 24, 46, 17, 5, 77, 5107, 92, 62, 84)","(8, 4)"
0.012633887516824822,"(153, 56, 4, 14, 26, 46, 17, 5, 77, 5107, 92, 60, 84)","(8, 5)"
0.009049142696355518,"(153, 8, 4, 14, 24, 46, 17, 3, 77, 5107, 92, 60, 84)","(9, 0)"
0.009398775237171274,"(153, 8, 4, 14, 24, 46, 17, 3, 77, 5107, 92, 62, 84)","(9, 1)"
0.01042644927376195,"(153, 4, 4, 14, 24, 46, 17, 3, 77, 5107, 92, 62, 84)","(9, 2)"
0.00791529801644777,"(153, 4, 4, 14, 24, 46, 17, 3, 77, 5107, 87, 62, 84)","(9, 3)"
0.009953692938152112,"(153, 4, 4, 14, 24, 46, 17, 3, 77, 5107, 92, 62, 84)","(9, 4)"
0.011514288070954774,"(153, 60, 4, 14, 24, 46, 17, 3, 77, 5107, 92, 62, 84)","(9, 5)"
0.0832511280624098,"(153, 6, 4, 31, 24, 46, 17, 3, 77, 355, 75, 62, 84)","(10, 0)"
0.08340358515480828,"(153, 6, 4, 31, 24, 46, 17, 3, 77, 355, 75, 62, 80)","(10, 1)"
0.00940274720207641,"(153, 6, 4, 31, 24, 46, 17, 3, 77, 355, 75, 62, 84)","(10, 2)"
0.08315318441969391,"(153, 6, 4, 31, 24, 9, 17, 3, 77, 355, 75, 62, 84)","(10, 3)"
0.010392094304687098,"(153, 30, 71, 31, 24, 9, 17, 3, 77, 355, 75, 62, 84)","(10, 4)"
0.0727905946170029,"(153, 30, 71, 17, 24, 9, 28, 3, 77, 355, 75, 62, 84)","(10, 5)"
