score,params,indices
0.008626327407203222,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.17436771527141037,"(905, 44, 98, 57, 9, 41, 29, 8, 57, 868, 41, 89, 54)","(0, 5)"
0.007653830625508961,"(100, 44, 98, 57, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(10, 0)"
0.011589679466854585,"(100, 44, 98, 57, 32, 32, 3, 1, 50, 64, 30, 89, 54)","(10, 5)"
