score,params,indices
0.008101623491237038,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.006507647078288229,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.08340354102918585,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.08342526416480542,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3334035393080037,"(577, 2, 17, 32, 28, 37, 14, 4, 78, 1151, 6, 63, 65)","(10, 5)"
0.08338235615090908,"(267, 60, 83, 39, 7, 46, 6, 4, 97, 3277, 55, 77, 83)","(0, 5)"
0.00963980392249007,"(100, 60, 64, 16, 7, 32, 28, 1, 50, 64, 30, 60, 60)","(1, 0)"
0.008669889603790485,"(639, 2, 36, 15, 24, 43, 25, 1, 42, 153, 22, 70, 51)","(1, 1)"
0.08340354015717381,"(229, 41, 70, 14, 24, 43, 2, 8, 69, 153, 4, 88, 63)","(1, 2)"
0.08340356776088868,"(229, 7, 108, 39, 26, 46, 18, 9, 38, 1615, 22, 74, 84)","(1, 3)"
0.33340353585926114,"(577, 2, 66, 53, 17, 30, 18, 4, 27, 4827, 11, 71, 65)","(10, 4)"
0.009921752065420151,"(267, 60, 83, 39, 7, 46, 25, 4, 97, 3277, 86, 64, 58)","(1, 5)"
0.008163627760974984,"(100, 60, 64, 20, 7, 42, 25, 1, 50, 64, 30, 60, 60)","(2, 0)"
0.008104030237386102,"(639, 2, 36, 15, 24, 43, 25, 1, 42, 153, 22, 70, 65)","(2, 1)"
0.08340387308303462,"(267, 2, 52, 15, 7, 37, 25, 4, 97, 1123, 36, 64, 58)","(2, 5)"
0.32671886238914083,"(639, 60, 64, 20, 24, 37, 25, 1, 42, 153, 98, 60, 60)","(3, 0)"
0.0076622341479125776,"(639, 2, 66, 15, 24, 43, 25, 1, 42, 153, 22, 70, 60)","(3, 1)"
0.08336598214546316,"(639, 60, 64, 15, 24, 37, 25, 1, 42, 153, 42, 64, 60)","(4, 0)"
0.008597132830243362,"(639, 2, 66, 15, 24, 43, 25, 1, 42, 153, 22, 70, 60)","(4, 1)"
0.014983891367912292,"(267, 2, 52, 3, 31, 37, 27, 4, 78, 1123, 22, 64, 60)","(4, 5)"
0.08340410743041062,"(639, 2, 64, 15, 24, 1, 25, 7, 42, 153, 67, 64, 60)","(5, 0)"
0.01322953345116816,"(267, 2, 52, 3, 31, 37, 27, 4, 78, 3282, 36, 64, 85)","(5, 5)"
0.08340404346462732,"(639, 2, 64, 15, 9, 1, 25, 4, 42, 153, 67, 64, 60)","(6, 0)"
0.08339055504992997,"(639, 19, 64, 15, 9, 41, 25, 4, 42, 153, 67, 64, 60)","(7, 0)"
0.011559361652324074,"(639, 2, 66, 32, 7, 1, 25, 1, 27, 153, 11, 67, 60)","(7, 1)"
0.00858355558075403,"(914, 2, 10, 32, 7, 39, 2, 2, 27, 153, 11, 67, 68)","(7, 2)"
0.0834035538188427,"(914, 41, 10, 36, 24, 43, 2, 9, 69, 153, 4, 67, 60)","(7, 3)"
0.0833257650406541,"(639, 19, 64, 32, 7, 41, 2, 4, 42, 153, 67, 67, 60)","(8, 0)"
0.08339730785988075,"(639, 2, 66, 32, 7, 21, 25, 4, 27, 153, 11, 67, 60)","(8, 1)"
0.08340357970402233,"(639, 2, 4, 32, 7, 39, 25, 4, 27, 153, 11, 87, 60)","(8, 2)"
0.08340386792247821,"(914, 56, 10, 36, 7, 43, 2, 9, 69, 153, 4, 67, 60)","(8, 3)"
0.08339482317511973,"(577, 60, 12, 32, 7, 41, 16, 4, 42, 153, 11, 67, 52)","(9, 0)"
0.0834035443847901,"(639, 2, 66, 32, 7, 21, 25, 4, 27, 153, 11, 67, 60)","(9, 1)"
0.010015323563625937,"(760, 2, 66, 32, 7, 39, 25, 4, 27, 153, 11, 87, 60)","(9, 2)"
0.08340358407471918,"(760, 56, 10, 49, 5, 43, 25, 9, 69, 153, 4, 67, 60)","(9, 3)"
0.08340193525218945,"(577, 60, 12, 32, 7, 21, 8, 5, 72, 153, 11, 67, 60)","(10, 0)"
0.08340354040412135,"(760, 2, 10, 49, 5, 43, 25, 9, 69, 153, 4, 87, 60)","(10, 3)"
