score,params,indices
0.006466518351906224,"(100, 17, 13, 43, 10, 46, 18, 1, 27, 3356, 71, 71, 65)","(6, 4)"
0.01173022842093518,"(100, 17, 13, 8, 10, 46, 15, 1, 27, 3356, 71, 71, 65)","(6, 5)"
0.08341099949494789,"(100, 17, 13, 29, 31, 61, 15, 8, 27, 3356, 71, 71, 65)","(7, 0)"
0.010038972964412288,"(100, 17, 13, 43, 31, 61, 15, 3, 27, 3356, 71, 71, 65)","(7, 1)"
0.0083482016544593,"(100, 17, 13, 43, 10, 46, 18, 3, 27, 3356, 71, 71, 70)","(7, 2)"
0.00845331390437327,"(100, 17, 13, 43, 31, 46, 18, 2, 27, 4672, 71, 71, 70)","(7, 3)"
0.009608354736315577,"(100, 17, 13, 43, 31, 46, 18, 2, 27, 4672, 71, 71, 65)","(7, 4)"
0.009547019014233037,"(100, 17, 13, 43, 31, 46, 28, 2, 27, 4672, 71, 71, 65)","(7, 5)"
0.008705827421263645,"(100, 19, 13, 43, 31, 46, 15, 2, 27, 3271, 71, 71, 65)","(8, 0)"
0.08345871816560822,"(100, 19, 13, 43, 31, 46, 15, 6, 15, 3271, 71, 71, 65)","(8, 1)"
0.08311125323725374,"(100, 19, 13, 43, 31, 46, 15, 6, 15, 3356, 75, 71, 65)","(8, 2)"
0.08329243044077271,"(100, 19, 13, 43, 31, 46, 15, 6, 15, 3356, 71, 71, 65)","(8, 3)"
0.08338638904102538,"(100, 19, 13, 43, 31, 46, 15, 6, 53, 3356, 71, 81, 65)","(8, 4)"
0.08337040446414368,"(100, 19, 13, 43, 31, 46, 17, 6, 53, 3356, 71, 71, 65)","(8, 5)"
0.014253338798096305,"(100, 19, 13, 43, 2, 46, 17, 6, 32, 3356, 71, 50, 65)","(9, 0)"
0.03418253379746487,"(100, 19, 13, 43, 2, 46, 15, 6, 32, 3356, 71, 87, 65)","(9, 1)"
0.08340058132903161,"(100, 19, 13, 43, 2, 46, 15, 8, 32, 3356, 71, 87, 65)","(9, 2)"
0.08342075962195859,"(100, 19, 13, 43, 2, 53, 15, 8, 32, 3356, 71, 87, 65)","(9, 3)"
0.08338299769403315,"(100, 19, 13, 43, 2, 53, 15, 8, 32, 3356, 71, 87, 65)","(9, 4)"
0.08340865829964414,"(100, 19, 13, 4, 2, 53, 15, 8, 32, 3356, 71, 87, 65)","(10, 0)"
0.0834686977179525,"(100, 56, 13, 4, 2, 53, 15, 8, 32, 3356, 71, 87, 65)","(10, 1)"
0.08341108620784392,"(100, 56, 13, 4, 2, 53, 15, 9, 32, 3356, 71, 87, 65)","(10, 2)"
0.08342954029390393,"(86, 19, 13, 4, 2, 53, 15, 9, 32, 3356, 71, 87, 65)","(10, 3)"
0.0834443302746666,"(86, 19, 13, 4, 2, 53, 15, 9, 32, 3356, 48, 87, 65)","(10, 4)"
0.08340351207926869,"(86, 19, 13, 4, 2, 53, 15, 8, 32, 3356, 7, 80, 65)","(10, 5)"
