score,params,indices
0.006958559077037008,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.00965683103548853,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.08340354802675153,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.08341985245004885,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.33340353585926114,"(436, 32, 94, 36, 10, 54, 26, 2, 9, 4210, 87, 59, 58)","(10, 2)"
0.3334035393080037,"(850, 32, 106, 36, 28, 8, 12, 4, 84, 4210, 11, 58, 88)","(10, 0)"
0.0834022368305902,"(58, 15, 112, 60, 4, 14, 16, 9, 87, 355, 82, 80, 80)","(2, 1)"
0.00733290708065033,"(129, 30, 71, 17, 2, 55, 14, 2, 87, 4487, 53, 75, 79)","(2, 2)"
0.33340351271904517,"(588, 1, 30, 34, 8, 21, 4, 6, 28, 1172, 89, 84, 52)","(2, 4)"
0.009059489587419912,"(58, 22, 112, 55, 9, 12, 15, 4, 28, 1279, 91, 67, 84)","(3, 1)"
0.08343522604966634,"(58, 35, 25, 4, 14, 63, 27, 9, 91, 5038, 84, 56, 79)","(3, 2)"
0.00788282805838083,"(73, 6, 59, 63, 31, 63, 4, 2, 88, 1092, 59, 60, 87)","(4, 2)"
0.009835634400970057,"(273, 35, 120, 39, 19, 9, 23, 2, 13, 1261, 63, 72, 60)","(4, 5)"
0.08340380820867263,"(929, 58, 110, 62, 26, 50, 5, 8, 11, 127, 73, 63, 87)","(5, 4)"
0.08339855144663076,"(301, 35, 2, 20, 10, 19, 14, 6, 65, 989, 46, 67, 74)","(7, 0)"
0.08340355323220751,"(939, 43, 30, 13, 10, 2, 9, 5, 84, 373, 41, 75, 57)","(7, 2)"
0.08332072638357549,"(301, 43, 89, 20, 10, 32, 9, 6, 1, 3845, 76, 78, 54)","(7, 3)"
0.08327327868935505,"(301, 32, 106, 35, 28, 47, 16, 6, 26, 1266, 63, 80, 70)","(8, 0)"
0.010638394292640059,"(232, 18, 89, 19, 23, 2, 3, 4, 54, 2766, 41, 58, 70)","(8, 2)"
0.08340368647138147,"(301, 61, 106, 35, 22, 35, 20, 4, 22, 1266, 17, 68, 55)","(8, 5)"
0.009786951036829698,"(622, 2, 51, 36, 28, 2, 21, 2, 46, 258, 38, 58, 63)","(9, 0)"
0.3259017304211463,"(699, 49, 23, 35, 20, 48, 21, 2, 81, 258, 95, 54, 51)","(9, 3)"
0.011027846985741666,"(312, 43, 122, 25, 23, 5, 22, 2, 22, 3211, 10, 54, 80)","(9, 4)"
0.0119277057898672,"(635, 53, 91, 28, 9, 47, 30, 3, 80, 258, 53, 69, 88)","(10, 1)"
0.012119248924286742,"(465, 39, 49, 2, 20, 54, 7, 2, 79, 1743, 87, 78, 61)","(10, 3)"
0.08340227272949721,"(11, 39, 121, 6, 23, 31, 7, 7, 68, 3307, 11, 54, 69)","(10, 4)"
0.012241303274506017,"(11, 32, 106, 50, 4, 14, 31, 4, 68, 1568, 11, 58, 69)","(10, 5)"
