score,params,indices
0.08246745877873028,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.08126223524246375,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.3334186288791891,"(308, 32, 9, 56, 30, 43, 3, 1, 82, 4484, 9, 60, 83)","(10, 0)"
0.08344448381216715,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.33341863189676246,"(211, 2, 124, 41, 32, 43, 14, 4, 42, 1085, 22, 60, 83)","(10, 5)"
0.08326127403713476,"(267, 60, 83, 39, 7, 46, 6, 4, 97, 3277, 55, 77, 83)","(0, 5)"
0.06643399377371353,"(100, 32, 83, 16, 32, 49, 3, 1, 50, 64, 30, 60, 59)","(1, 0)"
0.08334239779362965,"(639, 2, 36, 15, 32, 43, 28, 1, 42, 153, 22, 70, 51)","(1, 1)"
0.07377852805940163,"(199, 41, 70, 14, 19, 51, 2, 3, 42, 153, 16, 60, 63)","(1, 2)"
0.08343261020112773,"(93, 7, 108, 39, 26, 46, 18, 9, 42, 2826, 30, 74, 84)","(1, 3)"
0.08346089709590634,"(100, 32, 7, 39, 30, 6, 6, 4, 50, 3277, 55, 85, 83)","(1, 5)"
0.07773021197189456,"(100, 32, 7, 16, 32, 49, 3, 1, 50, 64, 30, 60, 59)","(2, 0)"
0.08232219001597456,"(639, 2, 36, 16, 32, 43, 28, 1, 42, 153, 22, 62, 59)","(2, 1)"
0.08337141930737801,"(199, 41, 70, 14, 19, 51, 3, 3, 50, 153, 16, 76, 63)","(2, 2)"
0.08341863042046137,"(396, 58, 70, 39, 26, 49, 3, 9, 50, 64, 30, 60, 63)","(2, 3)"
0.08361477333935612,"(100, 32, 7, 16, 30, 6, 6, 4, 45, 3277, 55, 85, 83)","(2, 5)"
0.08024716579433902,"(265, 32, 33, 16, 32, 49, 3, 1, 50, 2874, 30, 60, 59)","(3, 0)"
0.07206228596094015,"(263, 2, 36, 37, 32, 43, 28, 1, 42, 153, 22, 60, 59)","(3, 1)"
0.07008646434111059,"(199, 26, 70, 14, 32, 51, 3, 2, 50, 153, 22, 76, 63)","(3, 2)"
0.078460331681325,"(211, 32, 33, 16, 5, 49, 3, 1, 50, 2874, 55, 60, 59)","(4, 0)"
0.053010977755805815,"(211, 2, 36, 37, 32, 43, 28, 1, 42, 153, 22, 60, 59)","(4, 1)"
0.0665586923623024,"(627, 26, 36, 37, 32, 51, 3, 2, 42, 153, 22, 76, 63)","(4, 2)"
0.08341754720191402,"(64, 32, 7, 15, 30, 43, 13, 4, 28, 3255, 55, 60, 83)","(4, 5)"
0.08974557394099891,"(211, 2, 124, 37, 32, 43, 28, 1, 42, 153, 22, 60, 59)","(5, 1)"
0.06771712608997474,"(211, 26, 36, 37, 32, 51, 3, 2, 42, 153, 22, 76, 63)","(5, 2)"
0.08341872289745837,"(396, 2, 36, 39, 31, 49, 3, 8, 85, 59, 71, 66, 63)","(5, 3)"
0.0667182769526665,"(211, 6, 70, 43, 10, 34, 10, 1, 42, 3255, 22, 60, 58)","(5, 4)"
0.08334696447813783,"(64, 32, 7, 15, 30, 43, 21, 4, 28, 3255, 22, 60, 83)","(5, 5)"
0.07837105458792862,"(211, 32, 127, 34, 5, 43, 3, 1, 50, 2874, 55, 60, 59)","(6, 0)"
0.06642546225053346,"(211, 2, 124, 37, 32, 43, 28, 1, 42, 2226, 22, 60, 59)","(6, 1)"
0.06815559600034486,"(211, 29, 36, 37, 32, 51, 3, 2, 42, 2226, 22, 60, 59)","(6, 2)"
0.08341860501968024,"(211, 2, 36, 39, 30, 49, 3, 8, 85, 59, 22, 66, 63)","(6, 3)"
0.09439146163518472,"(211, 2, 124, 34, 32, 43, 28, 1, 42, 2226, 22, 60, 60)","(7, 1)"
0.06920713930655166,"(211, 29, 124, 37, 32, 43, 3, 2, 42, 2226, 50, 60, 60)","(7, 2)"
0.08341863028013774,"(211, 2, 36, 39, 32, 49, 3, 8, 42, 2226, 22, 60, 57)","(7, 3)"
0.3335390366329228,"(211, 2, 70, 43, 32, 34, 10, 1, 42, 3255, 22, 60, 63)","(7, 4)"
0.07362201843706086,"(211, 32, 124, 34, 5, 55, 3, 1, 50, 4484, 22, 60, 83)","(8, 0)"
0.0628604042846376,"(211, 19, 124, 41, 32, 43, 28, 1, 60, 783, 22, 60, 60)","(8, 1)"
0.07298454716110893,"(211, 2, 70, 34, 32, 34, 28, 1, 42, 1660, 22, 50, 57)","(8, 4)"
0.08305318211884145,"(211, 2, 124, 58, 30, 59, 28, 4, 82, 2226, 22, 60, 83)","(8, 5)"
0.06271324423106049,"(211, 19, 124, 56, 32, 43, 3, 1, 60, 783, 22, 60, 60)","(9, 1)"
0.08342810782545564,"(211, 9, 36, 30, 32, 49, 3, 8, 42, 2226, 22, 60, 71)","(9, 3)"
0.07247372887495077,"(211, 2, 70, 34, 32, 34, 3, 1, 42, 1660, 22, 50, 60)","(9, 4)"
0.06317989461962371,"(211, 19, 111, 56, 32, 43, 14, 1, 60, 1085, 53, 60, 60)","(10, 1)"
0.08551439491036299,"(211, 9, 36, 30, 32, 49, 3, 1, 42, 2226, 22, 60, 71)","(10, 3)"
0.08044820702575205,"(211, 2, 70, 56, 32, 20, 3, 1, 42, 1660, 98, 50, 60)","(10, 4)"
