score,params,indices
0.0820786104244573,"(100, 32, 64, 15, 24, 17, 9, 1, 58, 326, 22, 75, 51)","(5, 1)"
0.07390102296114882,"(639, 33, 13, 8, 24, 43, 3, 1, 69, 153, 52, 74, 87)","(5, 3)"
0.08342040126715713,"(267, 62, 64, 39, 10, 17, 9, 8, 2, 2323, 71, 77, 88)","(5, 5)"
0.06670779072110306,"(100, 32, 64, 39, 24, 34, 3, 1, 2, 1611, 30, 75, 51)","(6, 0)"
0.07552776977686626,"(100, 56, 64, 39, 9, 17, 9, 5, 58, 326, 22, 75, 51)","(6, 1)"
0.08330262706345876,"(299, 41, 13, 8, 24, 43, 3, 5, 60, 153, 52, 56, 51)","(6, 3)"
0.08343163913251628,"(267, 62, 64, 8, 10, 50, 9, 8, 58, 2323, 71, 77, 88)","(6, 5)"
0.0699839586130036,"(100, 32, 64, 39, 24, 34, 3, 1, 2, 1611, 30, 75, 51)","(7, 0)"
0.08337323801253167,"(100, 1, 64, 39, 9, 34, 9, 5, 58, 326, 22, 75, 51)","(7, 1)"
0.08341938985018607,"(100, 2, 64, 39, 13, 43, 9, 9, 32, 1742, 16, 84, 51)","(7, 2)"
0.08341864306274849,"(299, 2, 13, 8, 24, 2, 3, 5, 60, 153, 22, 56, 51)","(7, 3)"
0.07221986299375896,"(100, 41, 64, 8, 24, 34, 24, 1, 58, 1356, 92, 75, 51)","(7, 4)"
0.08343294152437383,"(267, 62, 64, 39, 10, 34, 9, 8, 87, 2323, 71, 83, 88)","(7, 5)"
0.06982605980847345,"(100, 32, 40, 39, 24, 34, 3, 1, 6, 2323, 30, 75, 51)","(8, 0)"
0.08339896932547397,"(100, 56, 64, 39, 9, 34, 9, 5, 58, 326, 22, 75, 51)","(8, 1)"
0.08341862803647804,"(100, 56, 121, 39, 4, 43, 9, 9, 32, 326, 16, 84, 51)","(8, 2)"
0.08341801981816825,"(299, 2, 13, 8, 24, 2, 3, 5, 60, 153, 22, 56, 51)","(8, 3)"
0.08174260034394996,"(100, 41, 64, 39, 9, 34, 16, 1, 58, 1356, 92, 75, 51)","(8, 4)"
0.08344252134454162,"(70, 62, 64, 39, 10, 34, 9, 8, 87, 2323, 71, 75, 88)","(8, 5)"
0.08934323477804128,"(100, 32, 40, 39, 24, 34, 3, 1, 87, 2323, 30, 75, 51)","(9, 0)"
0.08337402860127875,"(100, 32, 64, 39, 9, 34, 3, 5, 87, 326, 22, 75, 80)","(9, 1)"
0.08339844684046872,"(100, 56, 121, 39, 4, 43, 9, 5, 32, 326, 16, 84, 80)","(9, 2)"
0.083424376823095,"(100, 2, 13, 8, 24, 2, 3, 5, 87, 3921, 22, 56, 51)","(9, 3)"
0.08337908950586663,"(100, 41, 18, 39, 9, 34, 16, 5, 58, 1356, 92, 69, 51)","(9, 4)"
0.08335093699515943,"(70, 32, 64, 39, 10, 34, 9, 8, 87, 2323, 22, 75, 88)","(9, 5)"
0.06316584483636996,"(100, 32, 64, 35, 24, 17, 9, 1, 87, 2323, 30, 75, 51)","(10, 0)"
0.08342342795208668,"(100, 32, 111, 39, 9, 34, 14, 5, 21, 326, 22, 75, 80)","(10, 1)"
0.08342275093774051,"(100, 56, 121, 39, 9, 43, 9, 5, 53, 326, 16, 84, 80)","(10, 2)"
0.08292450052578851,"(100, 56, 13, 8, 23, 2, 9, 5, 87, 3921, 22, 56, 51)","(10, 3)"
0.08341374022819464,"(100, 41, 18, 39, 9, 34, 9, 5, 21, 326, 20, 62, 51)","(10, 4)"
0.0834040070040142,"(70, 32, 64, 39, 10, 34, 9, 5, 98, 326, 22, 62, 75)","(10, 5)"
