score,params,indices
0.07108556423955562,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.08901883787511254,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.08345265997284333,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.08335359290604244,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3334186288791891,"(577, 45, 9, 16, 28, 12, 28, 1, 90, 3212, 93, 84, 60)","(10, 2)"
0.33341863189676246,"(577, 45, 9, 16, 28, 12, 17, 1, 90, 4495, 55, 84, 60)","(10, 1)"
0.06952291209241161,"(100, 32, 64, 16, 7, 32, 3, 1, 50, 64, 55, 60, 60)","(1, 0)"
0.06613605610723786,"(100, 32, 36, 16, 7, 32, 28, 1, 77, 64, 55, 60, 60)","(1, 1)"
0.06888550180522605,"(199, 32, 36, 16, 7, 32, 28, 1, 77, 64, 16, 60, 60)","(1, 2)"
0.08270799187023926,"(199, 32, 108, 16, 7, 32, 28, 1, 77, 2826, 23, 74, 60)","(1, 3)"
0.05664494246473093,"(577, 45, 108, 16, 7, 32, 8, 1, 77, 64, 55, 60, 60)","(1, 4)"
0.06312008083743208,"(577, 45, 108, 16, 7, 32, 8, 1, 77, 64, 55, 60, 60)","(1, 5)"
0.06192015924340929,"(577, 45, 108, 16, 7, 32, 8, 1, 77, 64, 31, 60, 60)","(2, 0)"
0.0651680206703713,"(577, 45, 36, 16, 7, 32, 8, 1, 77, 64, 55, 60, 60)","(2, 1)"
0.06752781005507177,"(268, 45, 108, 16, 7, 32, 28, 1, 77, 64, 55, 60, 60)","(2, 2)"
0.08292910778178068,"(577, 45, 41, 16, 21, 25, 8, 1, 77, 64, 55, 85, 60)","(2, 4)"
0.08319012996838297,"(577, 45, 41, 16, 21, 25, 8, 1, 77, 64, 55, 86, 60)","(2, 5)"
0.08293423171052733,"(577, 45, 41, 16, 21, 25, 8, 1, 77, 64, 55, 60, 60)","(3, 0)"
0.07174251194378775,"(577, 45, 41, 16, 21, 25, 15, 1, 77, 64, 55, 60, 60)","(3, 1)"
0.0666780339063281,"(577, 16, 41, 16, 7, 36, 8, 1, 77, 64, 55, 85, 60)","(3, 2)"
0.07209820158313959,"(211, 45, 41, 16, 21, 25, 9, 1, 58, 64, 55, 85, 60)","(3, 3)"
0.059500530720366845,"(577, 45, 41, 16, 28, 25, 8, 1, 40, 1123, 55, 85, 60)","(3, 5)"
0.04322268186265703,"(86, 45, 63, 16, 28, 12, 28, 1, 90, 3212, 55, 84, 60)","(10, 3)"
0.06833587251817974,"(70, 48, 63, 16, 28, 12, 24, 1, 90, 3212, 13, 84, 60)","(10, 4)"
0.07437529584864522,"(86, 45, 63, 16, 28, 30, 28, 1, 54, 3212, 55, 84, 60)","(10, 5)"
