score,params,indices
0.06766081752170407,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.08334483403683929,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.33341863189676246,"(316, 60, 35, 16, 8, 60, 6, 9, 50, 2349, 30, 60, 81)","(2, 4)"
0.0834976132568496,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.06650290044258013,"(100, 60, 64, 16, 7, 32, 3, 1, 50, 64, 30, 60, 81)","(1, 0)"
0.06719121694745844,"(100, 60, 64, 16, 24, 32, 3, 1, 42, 64, 30, 70, 59)","(1, 1)"
0.07989329258646921,"(100, 60, 70, 14, 7, 32, 3, 1, 50, 64, 30, 70, 63)","(1, 2)"
0.08341878523301009,"(100, 60, 108, 3, 7, 32, 3, 9, 50, 64, 30, 74, 81)","(1, 3)"
0.0666380768183314,"(100, 60, 108, 16, 7, 32, 8, 1, 50, 64, 36, 74, 81)","(1, 4)"
0.06619422309162558,"(316, 60, 35, 16, 7, 32, 6, 1, 50, 64, 30, 60, 81)","(1, 5)"
0.06200516260112338,"(316, 60, 35, 16, 8, 60, 6, 1, 50, 64, 30, 60, 81)","(2, 0)"
0.06626031301734621,"(316, 60, 35, 16, 8, 60, 6, 1, 50, 64, 30, 60, 85)","(2, 1)"
0.07212990111387942,"(316, 60, 35, 16, 11, 60, 6, 1, 65, 64, 30, 70, 63)","(2, 2)"
0.06443862166780326,"(316, 60, 35, 16, 8, 32, 13, 1, 50, 64, 30, 60, 81)","(2, 3)"
0.08314638425952747,"(316, 60, 35, 16, 8, 17, 6, 1, 50, 64, 30, 60, 81)","(2, 5)"
0.06345266814622313,"(316, 60, 35, 16, 8, 60, 6, 1, 50, 64, 30, 60, 81)","(3, 0)"
0.06543155177127179,"(316, 60, 35, 16, 8, 60, 9, 1, 50, 64, 30, 60, 81)","(3, 1)"
0.073609648776405,"(316, 60, 35, 16, 11, 60, 6, 1, 50, 2874, 30, 60, 81)","(3, 2)"
0.07372434299696437,"(316, 17, 35, 16, 8, 60, 6, 1, 50, 64, 30, 60, 81)","(3, 3)"
0.07733733337372542,"(316, 60, 35, 16, 19, 60, 6, 1, 50, 64, 30, 60, 81)","(3, 4)"
0.06217748204370022,"(316, 60, 115, 16, 8, 60, 6, 1, 40, 64, 30, 60, 81)","(3, 5)"
0.07892506040246858,"(316, 60, 35, 16, 8, 14, 6, 1, 50, 64, 30, 60, 81)","(4, 0)"
0.06167478793874726,"(316, 60, 35, 16, 8, 14, 31, 1, 50, 64, 30, 60, 81)","(4, 1)"
0.07397663876392863,"(510, 6, 35, 16, 8, 14, 31, 1, 50, 242, 30, 60, 81)","(4, 2)"
0.06456270425692391,"(316, 60, 35, 16, 8, 14, 31, 1, 50, 242, 30, 60, 54)","(4, 3)"
0.07417233494846412,"(316, 60, 35, 16, 8, 60, 31, 1, 50, 64, 30, 60, 81)","(4, 4)"
0.05059297744284772,"(316, 60, 35, 40, 8, 14, 31, 1, 50, 64, 30, 60, 81)","(4, 5)"
0.06136852776646004,"(316, 60, 35, 40, 8, 14, 31, 1, 50, 64, 30, 60, 81)","(5, 0)"
0.055683395045492655,"(316, 60, 35, 40, 25, 14, 31, 1, 50, 64, 30, 60, 81)","(5, 1)"
0.05199071688344107,"(510, 60, 35, 40, 14, 14, 31, 1, 50, 64, 30, 60, 81)","(5, 2)"
0.05916959826460542,"(64, 60, 35, 25, 8, 14, 31, 1, 50, 64, 30, 60, 81)","(5, 3)"
0.06059884606453273,"(316, 60, 35, 40, 8, 14, 31, 1, 50, 64, 30, 60, 81)","(5, 4)"
0.08319245441751245,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 30, 60, 81)","(5, 5)"
0.08321620233084821,"(316, 60, 35, 40, 8, 34, 31, 1, 50, 64, 30, 88, 81)","(6, 0)"
0.08240675548427379,"(316, 60, 35, 40, 25, 63, 31, 1, 85, 64, 30, 60, 81)","(6, 1)"
0.08341863431168073,"(316, 60, 35, 1, 25, 63, 31, 7, 50, 64, 67, 60, 81)","(6, 2)"
0.07180470521454616,"(316, 34, 35, 40, 8, 63, 31, 1, 27, 64, 30, 60, 81)","(6, 3)"
0.06769573420972165,"(316, 60, 35, 40, 8, 63, 31, 1, 27, 64, 30, 60, 81)","(6, 4)"
0.05721292122531577,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 30, 60, 81)","(6, 5)"
0.055490026542978826,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 63, 60, 81)","(7, 0)"
0.055315477307647694,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 30, 60, 81)","(7, 1)"
0.04912290991667439,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 30, 60, 81)","(7, 2)"
0.07591738514125805,"(316, 8, 35, 40, 8, 28, 31, 1, 45, 64, 30, 60, 81)","(7, 3)"
0.05401697765292643,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 30, 60, 81)","(7, 4)"
0.05168818839828072,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 30, 60, 81)","(7, 5)"
0.08333916277821174,"(316, 60, 35, 40, 8, 63, 31, 1, 94, 64, 86, 60, 81)","(8, 0)"
0.07104057868623444,"(316, 60, 35, 17, 8, 63, 17, 1, 50, 915, 30, 60, 81)","(8, 1)"
0.0834186287579553,"(316, 60, 35, 40, 8, 58, 31, 1, 50, 64, 30, 60, 81)","(8, 2)"
0.07151937054427307,"(870, 60, 35, 40, 8, 58, 31, 1, 50, 64, 30, 60, 81)","(8, 3)"
0.08328603320312031,"(316, 60, 35, 40, 8, 58, 31, 3, 50, 64, 30, 60, 75)","(8, 4)"
0.057770298225828985,"(316, 60, 35, 40, 8, 63, 31, 1, 50, 64, 30, 74, 81)","(8, 5)"
0.060523281925741364,"(316, 60, 35, 40, 8, 63, 6, 1, 50, 64, 30, 60, 81)","(9, 0)"
0.0834186337988876,"(762, 60, 35, 40, 8, 58, 31, 1, 50, 64, 30, 60, 81)","(9, 1)"
0.06515892926613083,"(316, 60, 35, 40, 8, 58, 31, 1, 50, 64, 30, 60, 81)","(9, 2)"
0.08341883893215271,"(316, 60, 35, 40, 8, 58, 18, 8, 50, 64, 30, 71, 81)","(9, 3)"
0.0541982033597234,"(316, 60, 35, 40, 8, 58, 31, 1, 50, 64, 30, 60, 81)","(9, 4)"
0.076728898340174,"(316, 60, 35, 1, 8, 58, 31, 1, 50, 64, 30, 60, 81)","(9, 5)"
0.08341867449875597,"(324, 2, 119, 40, 28, 63, 31, 1, 50, 64, 30, 60, 81)","(10, 0)"
0.07427864482488168,"(316, 60, 35, 40, 8, 53, 31, 1, 50, 1575, 30, 60, 81)","(10, 1)"
0.05477820507553227,"(316, 60, 35, 40, 8, 53, 31, 1, 50, 64, 30, 52, 81)","(10, 2)"
0.061066788917078695,"(316, 60, 112, 40, 8, 53, 30, 1, 50, 64, 30, 53, 81)","(10, 3)"
0.06641553322334423,"(316, 60, 35, 40, 16, 53, 4, 1, 50, 64, 30, 52, 81)","(10, 4)"
0.3334186288791891,"(316, 60, 35, 1, 24, 53, 31, 1, 50, 3921, 30, 52, 55)","(10, 5)"
