score,params,indices
0.08336922534025813,"(110, 32, 64, 55, 25, 26, 8, 5, 38, 5100, 78, 60, 68)","(5, 5)"
0.009013571543128866,"(110, 32, 64, 16, 25, 40, 8, 1, 38, 59, 78, 60, 68)","(6, 0)"
0.08159745640640981,"(110, 46, 64, 43, 25, 40, 8, 5, 38, 4682, 78, 71, 60)","(6, 1)"
0.08278870494800963,"(110, 46, 64, 43, 25, 40, 8, 6, 38, 4682, 78, 71, 60)","(6, 2)"
0.0113028022176341,"(110, 46, 16, 28, 25, 40, 8, 5, 38, 4682, 78, 71, 60)","(6, 3)"
0.009721056740534932,"(110, 46, 64, 43, 25, 40, 8, 5, 38, 4682, 78, 71, 60)","(6, 4)"
0.01089335248344823,"(110, 46, 64, 43, 25, 40, 8, 5, 38, 5100, 78, 71, 60)","(6, 5)"
0.08337768096741485,"(110, 46, 64, 43, 25, 40, 8, 5, 38, 4682, 78, 71, 60)","(7, 0)"
0.08340038896224608,"(110, 46, 64, 43, 25, 40, 8, 5, 38, 4682, 78, 71, 68)","(7, 1)"
0.012012632652332909,"(110, 61, 64, 43, 25, 40, 8, 5, 38, 4682, 78, 71, 68)","(7, 2)"
0.08181309873787196,"(110, 46, 64, 56, 25, 40, 8, 5, 38, 4682, 78, 71, 68)","(7, 3)"
0.07500980534051593,"(110, 46, 64, 43, 25, 40, 9, 5, 38, 4682, 78, 71, 68)","(7, 4)"
0.08324625964051015,"(110, 58, 64, 43, 25, 40, 8, 5, 38, 4682, 78, 71, 68)","(8, 0)"
0.08314165658856693,"(110, 46, 64, 43, 25, 55, 8, 5, 38, 4682, 78, 71, 68)","(8, 1)"
0.011934138659583895,"(299, 46, 64, 43, 25, 55, 8, 5, 38, 3271, 78, 71, 68)","(8, 2)"
0.010728771606558248,"(110, 46, 64, 43, 25, 55, 20, 5, 15, 4682, 75, 71, 68)","(8, 3)"
0.08328724968222607,"(110, 46, 64, 34, 25, 55, 20, 5, 38, 3986, 78, 71, 68)","(8, 4)"
0.010823972494978653,"(110, 46, 64, 43, 25, 40, 20, 5, 38, 4682, 78, 71, 68)","(8, 5)"
0.08201992202128627,"(110, 46, 64, 43, 25, 55, 8, 5, 38, 4682, 78, 71, 68)","(9, 0)"
0.08340353834820224,"(110, 34, 2, 21, 25, 55, 8, 5, 38, 100, 78, 71, 68)","(9, 1)"
0.08340353767191501,"(110, 34, 2, 21, 25, 59, 8, 5, 38, 100, 78, 71, 68)","(9, 2)"
0.08340353741585033,"(110, 34, 2, 21, 25, 55, 8, 5, 38, 100, 78, 71, 68)","(9, 3)"
0.08340356680593992,"(110, 34, 2, 21, 25, 56, 26, 5, 31, 100, 78, 71, 68)","(9, 4)"
0.08340348572921204,"(110, 46, 2, 4, 25, 40, 8, 8, 38, 100, 78, 71, 68)","(9, 5)"
0.08339752515550017,"(110, 46, 2, 21, 25, 55, 8, 5, 93, 100, 78, 71, 68)","(10, 0)"
0.01165848301586352,"(110, 34, 2, 6, 25, 55, 8, 5, 48, 100, 7, 71, 68)","(10, 1)"
0.08340353761177118,"(110, 48, 2, 6, 25, 55, 8, 5, 48, 100, 7, 71, 68)","(10, 2)"
0.08340357921821506,"(110, 34, 2, 6, 25, 55, 8, 7, 48, 100, 7, 71, 68)","(10, 3)"
0.08340353830496927,"(110, 34, 2, 6, 25, 55, 5, 5, 48, 100, 7, 71, 68)","(10, 4)"
0.08340354319774594,"(475, 34, 2, 6, 25, 55, 8, 8, 48, 100, 54, 71, 68)","(10, 5)"
