score,params,indices
0.007673573283772719,"(100, 32, 64, 16, 32, 32, 3, 1, 50, 64, 30, 60, 60)","(0, 0)"
0.00984369914743461,"(639, 2, 36, 15, 24, 43, 28, 1, 42, 153, 22, 70, 51)","(0, 1)"
0.08340354528797693,"(199, 41, 70, 14, 19, 51, 2, 8, 69, 1742, 16, 88, 63)","(0, 2)"
0.08338707128779865,"(93, 7, 108, 39, 26, 46, 18, 9, 38, 2826, 82, 74, 84)","(0, 3)"
0.3334035393080037,"(929, 32, 87, 12, 29, 46, 10, 1, 86, 3282, 31, 81, 52)","(9, 1)"
0.33340353585926114,"(929, 32, 87, 12, 28, 46, 10, 8, 86, 3282, 30, 81, 60)","(9, 0)"
0.08339443627882161,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 64, 30, 81, 60)","(1, 0)"
0.08340354583858463,"(639, 32, 64, 16, 32, 46, 3, 3, 50, 64, 22, 70, 60)","(1, 1)"
0.08340353962048692,"(100, 32, 64, 16, 32, 51, 3, 3, 50, 64, 4, 81, 60)","(1, 2)"
0.009928699772608908,"(100, 32, 108, 39, 26, 46, 3, 4, 50, 2826, 82, 81, 60)","(1, 3)"
0.08340354995233448,"(100, 32, 64, 16, 32, 46, 8, 4, 50, 64, 36, 81, 58)","(1, 4)"
0.08340355470418734,"(267, 32, 41, 16, 7, 46, 8, 4, 50, 64, 30, 81, 60)","(1, 5)"
0.009611785835341403,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(2, 0)"
0.010995591778504222,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 21, 87, 60)","(2, 1)"
0.010707354144046182,"(100, 32, 64, 56, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(2, 2)"
0.009665755394257998,"(100, 32, 64, 16, 11, 42, 3, 4, 50, 1371, 30, 81, 60)","(2, 3)"
0.08261582030418427,"(100, 32, 64, 16, 32, 46, 3, 4, 90, 1371, 30, 68, 60)","(2, 4)"
0.08340358902043418,"(267, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(2, 5)"
0.011137418872039569,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(3, 0)"
0.009554481462428445,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(3, 1)"
0.010870566637892471,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(3, 2)"
0.009517820071232946,"(100, 32, 64, 16, 9, 46, 3, 4, 50, 1371, 30, 81, 60)","(3, 3)"
0.08340364224586244,"(100, 32, 64, 16, 32, 46, 3, 6, 50, 1371, 26, 81, 60)","(3, 4)"
0.08340533940709735,"(100, 32, 64, 37, 32, 46, 3, 9, 50, 1371, 30, 81, 60)","(3, 5)"
0.011418152484454607,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(4, 0)"
0.009880168745392248,"(100, 32, 52, 16, 32, 46, 3, 4, 22, 1371, 30, 81, 60)","(4, 1)"
0.009918758568010833,"(100, 32, 64, 16, 32, 63, 3, 4, 50, 1371, 30, 70, 60)","(4, 2)"
0.009441071654620924,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 466, 30, 81, 60)","(4, 3)"
0.010548589947976564,"(48, 32, 64, 16, 5, 46, 3, 4, 62, 1371, 30, 81, 60)","(4, 4)"
0.010489209137464825,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(4, 5)"
0.010552030422185596,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(5, 0)"
0.009628240208876761,"(64, 32, 64, 25, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(5, 1)"
0.010984710520819613,"(100, 32, 64, 63, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(5, 2)"
0.01090426355600357,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 52, 81, 88)","(5, 3)"
0.08339664147220748,"(100, 32, 64, 16, 32, 46, 3, 4, 50, 1371, 30, 81, 60)","(5, 5)"
0.007935832665154808,"(100, 32, 64, 16, 32, 46, 3, 1, 50, 3690, 30, 81, 60)","(6, 0)"
0.0077893508186465815,"(100, 32, 87, 25, 32, 46, 3, 1, 50, 2749, 30, 81, 60)","(6, 1)"
0.007166902187623476,"(100, 32, 87, 16, 32, 46, 10, 1, 50, 3282, 30, 81, 60)","(6, 2)"
0.007718613138324336,"(100, 32, 64, 16, 32, 46, 5, 1, 50, 3282, 30, 81, 60)","(6, 3)"
0.007987014610516397,"(100, 32, 87, 16, 32, 46, 10, 1, 62, 3282, 30, 81, 60)","(6, 4)"
0.08340631546952615,"(100, 28, 59, 16, 32, 46, 3, 9, 50, 3282, 30, 81, 60)","(6, 5)"
0.008230455600901654,"(100, 32, 87, 25, 32, 46, 10, 1, 50, 3282, 30, 81, 60)","(7, 1)"
0.006850070937683707,"(100, 32, 87, 12, 29, 46, 10, 1, 86, 3282, 30, 81, 60)","(7, 2)"
0.0073224597055661055,"(100, 32, 87, 16, 29, 46, 10, 1, 86, 3282, 30, 81, 60)","(7, 3)"
0.08242292744931029,"(100, 32, 82, 12, 29, 46, 10, 6, 86, 3282, 30, 56, 60)","(7, 4)"
0.0079653641895244,"(100, 32, 87, 12, 29, 46, 10, 1, 86, 3282, 75, 81, 60)","(7, 5)"
0.007363402788576327,"(100, 32, 69, 12, 29, 46, 10, 1, 86, 3282, 30, 81, 60)","(8, 0)"
0.007060662514285037,"(100, 32, 87, 12, 32, 46, 10, 1, 77, 3282, 30, 81, 60)","(8, 1)"
0.007778441382081885,"(100, 32, 87, 12, 29, 46, 10, 1, 86, 3282, 30, 81, 60)","(8, 2)"
0.011167500318665254,"(100, 34, 87, 12, 29, 1, 10, 1, 32, 3282, 30, 50, 60)","(8, 3)"
0.007514469002422534,"(100, 32, 87, 12, 29, 46, 10, 1, 86, 3282, 30, 50, 60)","(8, 4)"
0.00779510267784721,"(100, 32, 87, 12, 29, 46, 10, 1, 86, 3282, 75, 81, 60)","(8, 5)"
0.008092830838341463,"(100, 32, 87, 56, 29, 46, 10, 1, 86, 3282, 30, 81, 87)","(9, 2)"
0.009201459665047495,"(100, 32, 87, 56, 29, 46, 10, 1, 86, 3282, 30, 81, 87)","(9, 3)"
0.007752195330042588,"(100, 32, 87, 56, 29, 46, 10, 1, 86, 3282, 30, 81, 87)","(9, 4)"
0.013053979766996283,"(486, 32, 87, 56, 29, 46, 10, 1, 86, 355, 30, 81, 80)","(9, 5)"
0.010049627716604032,"(100, 32, 87, 12, 29, 46, 24, 1, 86, 3282, 30, 81, 87)","(10, 0)"
