score,params,indices
0.010832314072470916,"(110, 40, 99, 63, 25, 46, 9, 4, 21, 242, 65, 65, 63)","(4, 5)"
0.08340358482644354,"(110, 40, 99, 34, 25, 46, 9, 4, 21, 242, 96, 66, 63)","(5, 0)"
0.08340352930741286,"(110, 40, 99, 34, 25, 46, 9, 8, 21, 242, 96, 66, 50)","(5, 1)"
0.08337149897933399,"(110, 40, 99, 14, 25, 46, 9, 8, 21, 2609, 96, 66, 63)","(5, 4)"
0.009789845905805889,"(110, 34, 99, 14, 25, 46, 9, 3, 21, 2609, 96, 66, 63)","(5, 5)"
0.01033470891023937,"(110, 34, 82, 14, 25, 8, 15, 4, 21, 2323, 96, 66, 63)","(6, 0)"
0.08225578776394066,"(110, 34, 82, 14, 25, 8, 15, 4, 21, 2323, 96, 66, 63)","(6, 1)"
0.08340351785263536,"(110, 34, 82, 14, 25, 17, 9, 8, 21, 2323, 50, 66, 63)","(6, 3)"
0.08338906210239388,"(110, 34, 82, 14, 25, 46, 7, 8, 21, 2323, 50, 66, 86)","(6, 4)"
0.08339999616552929,"(110, 55, 39, 14, 25, 8, 7, 8, 21, 2323, 50, 66, 63)","(6, 5)"
0.08338082350819911,"(110, 55, 39, 14, 25, 8, 7, 8, 21, 2323, 96, 66, 63)","(7, 0)"
0.08340664352172691,"(110, 55, 39, 14, 25, 8, 7, 8, 21, 2323, 96, 66, 63)","(7, 1)"
0.08341711694168809,"(110, 55, 39, 14, 25, 41, 7, 8, 21, 2323, 96, 66, 63)","(7, 2)"
0.08341218284664577,"(110, 39, 39, 14, 25, 17, 7, 8, 21, 2323, 96, 66, 63)","(7, 3)"
0.08339206299940614,"(153, 39, 39, 14, 25, 17, 7, 7, 21, 2323, 96, 66, 63)","(7, 4)"
0.08341765026699163,"(153, 39, 69, 50, 25, 17, 7, 7, 21, 2323, 96, 71, 63)","(7, 5)"
0.08340779889218117,"(153, 39, 69, 50, 25, 1, 11, 8, 21, 2323, 96, 71, 63)","(8, 0)"
0.08337718887244792,"(153, 2, 69, 50, 25, 1, 7, 8, 21, 4757, 87, 83, 63)","(8, 1)"
0.08342189113933005,"(153, 2, 69, 20, 3, 1, 7, 8, 21, 4495, 87, 83, 63)","(8, 2)"
0.08340250639328244,"(153, 2, 69, 20, 3, 1, 30, 8, 21, 439, 87, 69, 63)","(8, 3)"
0.0833114133737001,"(153, 5, 69, 20, 3, 1, 30, 7, 21, 439, 87, 71, 63)","(8, 4)"
0.08340322196206666,"(153, 5, 69, 20, 24, 1, 30, 7, 21, 439, 96, 71, 63)","(8, 5)"
0.08192166144057716,"(153, 5, 69, 20, 24, 1, 30, 2, 21, 439, 96, 71, 63)","(9, 0)"
0.012592257984374699,"(153, 2, 69, 20, 24, 1, 30, 2, 21, 2433, 96, 71, 63)","(9, 1)"
0.011754938709108454,"(153, 2, 69, 20, 18, 17, 7, 2, 21, 2433, 96, 83, 63)","(9, 2)"
0.010658904833228965,"(153, 2, 69, 20, 28, 17, 7, 2, 21, 2433, 96, 66, 63)","(9, 3)"
0.08340153765212745,"(153, 2, 69, 20, 8, 1, 7, 2, 21, 439, 96, 66, 63)","(9, 4)"
0.013346128604914013,"(153, 5, 69, 20, 24, 1, 18, 2, 21, 439, 96, 66, 63)","(9, 5)"
0.3040128543063214,"(730, 5, 69, 20, 24, 1, 18, 2, 21, 439, 96, 71, 63)","(10, 0)"
0.011249910520879846,"(153, 5, 69, 20, 24, 17, 30, 2, 21, 5095, 96, 71, 63)","(10, 3)"
0.01308518932838189,"(153, 5, 69, 20, 24, 17, 30, 2, 21, 5095, 96, 71, 63)","(10, 4)"
0.08340310473357769,"(153, 5, 69, 20, 24, 1, 30, 2, 21, 439, 96, 66, 63)","(10, 5)"
